{
1: EpochData(learningRate=1.0, error={
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.27334916698247597,
'dev_loss_ctc_4': 0.38240387650943514,
'dev_loss_ctc_8': 0.30659171115797346,
'dev_loss_fer': 0.03836635542397328,
'devtrain_loss_ce': 0.10966912342066461,
'devtrain_loss_ctc_4': 0.14016195641046475,
'devtrain_loss_ctc_8': 0.04356260757482705,
'devtrain_loss_fer': 0.00526746445740002,
'train_loss_ce': 0.32323941213029617,
'train_loss_ctc_4': 0.6150611828068373,
'train_loss_ctc_8': 0.35572116814566707,
'train_loss_fer': 0.0510423323563763,
}),
1576: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00042816610000000004,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 384,
':meta:global_train_step': 773282,
':meta:global_train_step_end': 773774,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-07-39-38 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.27144917356554366,
'dev_loss_ctc_4': 0.3812339370925615,
'dev_loss_ctc_8': 0.3064691212149585,
'dev_loss_fer': 0.03848781598724664,
'devtrain_loss_ce': 0.10799486909990992,
'devtrain_loss_ctc_4': 0.1409635015467317,
'devtrain_loss_ctc_8': 0.04361392305483458,
'devtrain_loss_fer': 0.005284511267941768,
'train_loss_ce': 0.3211398632594364,
'train_loss_ctc_4': 0.6135334609600761,
'train_loss_ctc_8': 0.35310331172996234,
'train_loss_fer': 0.05068145203320124,
}),
1577: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004265425,
':meta:epoch_num_train_steps': 491,
':meta:epoch_train_time_secs': 377,
':meta:global_train_step': 773774,
':meta:global_train_step_end': 774265,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-07-46-51 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.28046117469986254,
'dev_loss_ctc_4': 0.38215230977825737,
'dev_loss_ctc_8': 0.30143372754269504,
'dev_loss_fer': 0.0383056251423366,
'devtrain_loss_ce': 0.1164389456140654,
'devtrain_loss_ctc_4': 0.1398905193902018,
'devtrain_loss_ctc_8': 0.04384818739889589,
'devtrain_loss_fer': 0.005250417646858273,
'train_loss_ce': 0.32214087066893554,
'train_loss_ctc_4': 0.6103843189916104,
'train_loss_ctc_8': 0.3535481489748661,
'train_loss_fer': 0.050872822523034086,
}),
1578: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004249222,
':meta:epoch_num_train_steps': 493,
':meta:epoch_train_time_secs': 378,
':meta:global_train_step': 774265,
':meta:global_train_step_end': 774758,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-07-53-57 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.267676754949088,
'dev_loss_ctc_4': 0.38151279681999284,
'dev_loss_ctc_8': 0.3033919142489461,
'dev_loss_fer': 0.0387155545433842,
'devtrain_loss_ce': 0.10631129334509497,
'devtrain_loss_ctc_4': 0.14037433747951636,
'devtrain_loss_ctc_8': 0.043124760417737294,
'devtrain_loss_fer': 0.005463502778630118,
'train_loss_ce': 0.32585399668818477,
'train_loss_ctc_4': 0.625218860700676,
'train_loss_ctc_8': 0.364412106238148,
'train_loss_fer': 0.052034597023719126,
}),
1579: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004232953,
':meta:epoch_num_train_steps': 493,
':meta:epoch_train_time_secs': 380,
':meta:global_train_step': 774758,
':meta:global_train_step_end': 775251,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-01-04 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.25478194023983125,
'dev_loss_ctc_4': 0.3834025973241313,
'dev_loss_ctc_8': 0.304829808334134,
'dev_loss_fer': 0.03929249221893266,
'devtrain_loss_ce': 0.09197299713158696,
'devtrain_loss_ctc_4': 0.14114615922977083,
'devtrain_loss_ctc_8': 0.042934411514395115,
'devtrain_loss_fer': 0.00526746445740002,
'train_loss_ce': 0.32377705466484685,
'train_loss_ctc_4': 0.613652280392301,
'train_loss_ctc_8': 0.35578364665835455,
'train_loss_fer': 0.05082021765204926,
}),
1580: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004216684,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 378,
':meta:global_train_step': 775251,
':meta:global_train_step_end': 775743,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-08-14 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.2672220682867982,
'dev_loss_ctc_4': 0.37926559569867696,
'dev_loss_ctc_8': 0.30111973356442273,
'dev_loss_fer': 0.038670006832156684,
'devtrain_loss_ce': 0.10519700324936514,
'devtrain_loss_ctc_4': 0.14018953977615206,
'devtrain_loss_ctc_8': 0.04295244090438665,
'devtrain_loss_fer': 0.0055316900207971085,
'train_loss_ce': 0.32478311939313875,
'train_loss_ctc_4': 0.6216296039092156,
'train_loss_ctc_8': 0.36002733289074146,
'train_loss_fer': 0.051441702146329156,
}),
1581: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00042004480000000006,
':meta:epoch_num_train_steps': 490,
':meta:epoch_train_time_secs': 375,
':meta:global_train_step': 775743,
':meta:global_train_step_end': 776233,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-15-22 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.27314350334068443,
'dev_loss_ctc_4': 0.3768771211025719,
'dev_loss_ctc_8': 0.30529146054733464,
'dev_loss_fer': 0.03918621422606847,
'devtrain_loss_ce': 0.10871864986819603,
'devtrain_loss_ctc_4': 0.14027588126288,
'devtrain_loss_ctc_8': 0.04313755050031785,
'devtrain_loss_fer': 0.005676587910401964,
'train_loss_ce': 0.3168423163530716,
'train_loss_ctc_4': 0.6104146385294241,
'train_loss_ctc_8': 0.3504894993535582,
'train_loss_fer': 0.049244813552714095,
}),
1582: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004184278,
':meta:epoch_num_train_steps': 491,
':meta:epoch_train_time_secs': 374,
':meta:global_train_step': 776233,
':meta:global_train_step_end': 776724,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-22-27 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.2755493919299004,
'dev_loss_ctc_4': 0.3792550895712347,
'dev_loss_ctc_8': 0.3036228484285002,
'dev_loss_fer': 0.03915584908525013,
'devtrain_loss_ce': 0.11163801222044896,
'devtrain_loss_ctc_4': 0.14053735885523874,
'devtrain_loss_ctc_8': 0.04339620995597141,
'devtrain_loss_fer': 0.005412362347004876,
'train_loss_ce': 0.3146883063041245,
'train_loss_ctc_4': 0.6044913199319014,
'train_loss_ctc_8': 0.34519467174067175,
'train_loss_fer': 0.04890902044197576,
}),
1583: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00041680750000000006,
':meta:epoch_num_train_steps': 491,
':meta:epoch_train_time_secs': 374,
':meta:global_train_step': 776724,
':meta:global_train_step_end': 777215,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-29-31 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.26417156124788277,
'dev_loss_ctc_4': 0.3782429067816865,
'dev_loss_ctc_8': 0.3008044744491722,
'dev_loss_fer': 0.03842708570560996,
'devtrain_loss_ce': 0.10010684587144977,
'devtrain_loss_ctc_4': 0.13995914557421432,
'devtrain_loss_ctc_8': 0.04300786327874354,
'devtrain_loss_fer': 0.005258941052129147,
'train_loss_ce': 0.31533382032944124,
'train_loss_ctc_4': 0.6057336192707172,
'train_loss_ctc_8': 0.34563430914615345,
'train_loss_fer': 0.04902490534795502,
}),
1584: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004151872,
':meta:epoch_num_train_steps': 491,
':meta:epoch_train_time_secs': 374,
':meta:global_train_step': 777215,
':meta:global_train_step_end': 777706,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-36-35 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.27804081614989584,
'dev_loss_ctc_4': 0.37678766843534717,
'dev_loss_ctc_8': 0.29873033646777797,
'dev_loss_fer': 0.03909511880361345,
'devtrain_loss_ce': 0.11323552084344655,
'devtrain_loss_ctc_4': 0.1387171627436279,
'devtrain_loss_ctc_8': 0.04207177783354407,
'devtrain_loss_fer': 0.005258941052129147,
'train_loss_ce': 0.314636334330886,
'train_loss_ctc_4': 0.6025699169010131,
'train_loss_ctc_8': 0.3457528376692367,
'train_loss_fer': 0.04871097030518093,
}),
1585: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00041356690000000007,
':meta:epoch_num_train_steps': 491,
':meta:epoch_train_time_secs': 374,
':meta:global_train_step': 777706,
':meta:global_train_step_end': 778197,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-43-42 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.26876316289192975,
'dev_loss_ctc_4': 0.3771029458523412,
'dev_loss_ctc_8': 0.3036884668973261,
'dev_loss_fer': 0.03936840507097852,
'devtrain_loss_ce': 0.10096533210460205,
'devtrain_loss_ctc_4': 0.13870060936874895,
'devtrain_loss_ctc_8': 0.04158674239592077,
'devtrain_loss_fer': 0.005224847431045652,
'train_loss_ce': 0.3160837659430155,
'train_loss_ctc_4': 0.6022086769553658,
'train_loss_ctc_8': 0.34715279364952567,
'train_loss_fer': 0.04897910403853756,
}),
1586: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00041194659999999994,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 376,
':meta:global_train_step': 778197,
':meta:global_train_step_end': 778689,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-50-46 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.26587356547691066,
'dev_loss_ctc_4': 0.37830942736429984,
'dev_loss_ctc_8': 0.3048951522768073,
'dev_loss_fer': 0.039216579366886814,
'devtrain_loss_ce': 0.09848973443077254,
'devtrain_loss_ctc_4': 0.1384420274269739,
'devtrain_loss_ctc_8': 0.04186464077020691,
'devtrain_loss_fer': 0.005003238894002932,
'train_loss_ce': 0.3153345938788318,
'train_loss_ctc_4': 0.6053294095379071,
'train_loss_ctc_8': 0.3440514228079428,
'train_loss_fer': 0.048977968254782955,
}),
1587: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.000410323,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 376,
':meta:global_train_step': 778689,
':meta:global_train_step_end': 779181,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-08-57-51 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.25979649031125157,
'dev_loss_ctc_4': 0.3802207423787648,
'dev_loss_ctc_8': 0.3013329896497571,
'dev_loss_fer': 0.03882183253624839,
'devtrain_loss_ce': 0.09624719218200474,
'devtrain_loss_ctc_4': 0.13872844250860347,
'devtrain_loss_ctc_8': 0.04137892251790011,
'devtrain_loss_fer': 0.00526746445740002,
'train_loss_ce': 0.3167755951538143,
'train_loss_ctc_4': 0.6053643594137086,
'train_loss_ctc_8': 0.34784615040458255,
'train_loss_fer': 0.04909582481388397,
}),
1588: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004086994,
':meta:epoch_num_train_steps': 490,
':meta:epoch_train_time_secs': 377,
':meta:global_train_step': 779181,
':meta:global_train_step_end': 779671,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-09-04-57 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.28523056295532884,
'dev_loss_ctc_4': 0.37419469502234093,
'dev_loss_ctc_8': 0.30226734392755006,
'dev_loss_fer': 0.03892811052911258,
'devtrain_loss_ce': 0.1189592087745569,
'devtrain_loss_ctc_4': 0.13794300907417623,
'devtrain_loss_ctc_8': 0.04157765464149338,
'devtrain_loss_fer': 0.0051566601888786605,
'train_loss_ce': 0.31258108734412576,
'train_loss_ctc_4': 0.599211141794758,
'train_loss_ctc_8': 0.34172133778290553,
'train_loss_fer': 0.04822471968046611,
}),
1589: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004070824,
':meta:epoch_num_train_steps': 493,
':meta:epoch_train_time_secs': 379,
':meta:global_train_step': 779671,
':meta:global_train_step_end': 780164,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-09-12-05 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.25995628213878824,
'dev_loss_ctc_4': 0.3755778418743447,
'dev_loss_ctc_8': 0.2966787249209587,
'dev_loss_fer': 0.03897365824034009,
'devtrain_loss_ce': 0.09504011030035547,
'devtrain_loss_ctc_4': 0.13802861255334786,
'devtrain_loss_ctc_8': 0.041705693766494537,
'devtrain_loss_fer': 0.004926528246565067,
'train_loss_ce': 0.3198169450187411,
'train_loss_ctc_4': 0.611056514330871,
'train_loss_ctc_8': 0.35150519900000604,
'train_loss_fer': 0.050123537466912886,
}),
1590: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004054555,
':meta:epoch_num_train_steps': 490,
':meta:epoch_train_time_secs': 374,
':meta:global_train_step': 780164,
':meta:global_train_step_end': 780654,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-09-19-13 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.275627592731552,
'dev_loss_ctc_4': 0.3793684908806721,
'dev_loss_ctc_8': 0.30463669204335453,
'dev_loss_fer': 0.039307674789341836,
'devtrain_loss_ce': 0.10796473278342054,
'devtrain_loss_ctc_4': 0.13851026773233288,
'devtrain_loss_ctc_8': 0.0417150534697809,
'devtrain_loss_fer': 0.005122566567795165,
'train_loss_ce': 0.3143613476379563,
'train_loss_ctc_4': 0.6011842023530607,
'train_loss_ctc_8': 0.3434825100588809,
'train_loss_fer': 0.0488210159835417,
}),
1591: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.0004038385,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 378,
':meta:global_train_step': 780654,
':meta:global_train_step_end': 781146,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-09-26-17 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.269765415479787,
'dev_loss_ctc_4': 0.37870332629137843,
'dev_loss_ctc_8': 0.30082142302199577,
'dev_loss_fer': 0.038761102254611705,
'devtrain_loss_ce': 0.10427018534592157,
'devtrain_loss_ctc_4': 0.1376176716209917,
'devtrain_loss_ctc_8': 0.04148216094091519,
'devtrain_loss_fer': 0.0049947154887320586,
'train_loss_ce': 0.3155069918064906,
'train_loss_ctc_4': 0.6036320768751464,
'train_loss_ctc_8': 0.3453372600846283,
'train_loss_fer': 0.04898884622417261,
}),
1592: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
':meta:effective_learning_rate': 0.00040221489999999995,
':meta:epoch_num_train_steps': 492,
':meta:epoch_train_time_secs': 378,
':meta:global_train_step': 781146,
':meta:global_train_step_end': 781638,
':meta:hostname': 'cn-501',
':meta:returnn': '1.20240607.133858+git.ffd35e54',
':meta:time': '2024-06-11-09-33-24 (UTC+0200)',
':meta:torch': '2.3.0+cu118 (97ff6cfd9c86c5c09d7ce775ab64ec5c99230f5d) (<site-package> in /work/asr3/zeineldeen/hiwis/luca.gaudino/venv/env2/lib/python3.10/site-packages/torch)',
'dev_loss_ce': 0.2582571260317179,
'dev_loss_ctc_4': 0.376978300785698,
'dev_loss_ctc_8': 0.3039761494551325,
'dev_loss_fer': 0.03819934714947241,
'devtrain_loss_ce': 0.09581091474598305,
'devtrain_loss_ctc_4': 0.13666936910740535,
'devtrain_loss_ctc_8': 0.04108447444284086,
'devtrain_loss_fer': 0.005250417646858273,
'train_loss_ce': 0.31658046234610066,
'train_loss_ctc_4': 0.6019678290898491,
'train_loss_ctc_8': 0.34534439805302003,
'train_loss_fer': 0.049046301555600344,
}),
1593: EpochData(learningRate=1.0, error={
':meta:cpu': 'Intel(R) Xeon(R) Silver 4309Y CPU @ 2.80GHz',
':meta:device': 'NVIDIA A10',
':meta:distributed': None,
